uri,language,group,categories,physical_fatigue,mental_cognitive_fatigue,emotional_fatigue,digital_social_fatigue,existential_resignation
https://mastodon.social/users/xxv/statuses/113969568202501856,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/FallByrd/statuses/113969413614067202,en,en,digital_social_fatigue,0.0,0.0,0.0,0.8,0.0
https://mastodon.social/users/grimalkina/statuses/113969383732146574,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/ProofOfIntern/statuses/113969332894214920,en,en,digital_social_fatigue,0.0,0.0,0.0,0.8,0.0
https://mastodon.social/users/2_Wheeled_Wolf/statuses/113969302102534341,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/BenHigbie/statuses/113969273425867750,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/BenHigbie/statuses/113969268418602965,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/brainwagon/statuses/113969221523787876,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/lyonsinbeta/statuses/113968944618029364,en,en,digital_social_fatigue,0.0,0.0,0.0,0.9,0.0
https://mastodon.social/users/stm32world/statuses/113968785840349198,en,en,emotional_fatigue;digital_social_fatigue,0.0,0.0,0.85,0.6,0.0
https://mastodon.social/users/TheComfortableSpotPodcast/statuses/113967844465164360,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://mastodon.social/users/girlonthenet/statuses/113967836683333929,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/micpp/statuses/113967418755851129,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/anthonyfloyd/statuses/113966131554359561,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/sundogplanets/statuses/113966069008999749,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/danlaw83/statuses/113965933535349265,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/carasutra/statuses/113963529797647372,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/sifaseven/statuses/113963471590228419,en,en,mental_cognitive_fatigue,0.0,0.7,0.0,0.0,0.0
https://mastodon.social/users/eunoiareview/statuses/113963443296870576,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/everydayadhd/statuses/113963367674398954,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/stiv/statuses/113963067333120415,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/Auxonic/statuses/113963060457474509,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/rzeta0/statuses/113963011142059950,en,en,emotional_fatigue,0.0,0.0,0.85,0.0,0.0
https://mastodon.social/users/DesertTrail/statuses/113962996376723073,en,en,mental_cognitive_fatigue;emotional_fatigue,0.0,0.95,0.9,0.0,0.0
https://mastodon.social/users/bobbyflowstate/statuses/113962963690505685,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/mrmasterkeyboard/statuses/113962932357831303,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/jcoglan/statuses/113962342276560564,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/DarthAstrius/statuses/113962336126823530,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://mastodon.social/users/jcoglan/statuses/113962322853001257,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/RLDgay/statuses/113962217348910821,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/emmanuelleL/statuses/113962181449379269,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/elaurian/statuses/113961897862302418,en,en,physical_fatigue;mental_cognitive_fatigue,0.85,0.65,0.0,0.0,0.0
https://mastodon.social/users/HealthyGlobeT/statuses/113961736181000043,en,en,mental_cognitive_fatigue;emotional_fatigue,0.0,0.95,0.9,0.0,0.0
https://mastodon.social/users/TyNorman/statuses/113960458109504191,en,en,mental_cognitive_fatigue,0.0,0.9,0.0,0.0,0.0
https://mastodon.social/users/bucklajean/statuses/113959289993628521,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/adwright/statuses/113959237127606697,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/TheLe0BR/statuses/113959212677611098,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/Vyothric/statuses/113959179000879360,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/rkmuninauthor/statuses/113959175329662694,en,en,emotional_fatigue,0.0,0.0,0.9,0.0,0.0
https://mastodon.social/users/wearywulf/statuses/113959165185453892,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/GreenRoc/statuses/113959033054602486,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/Culture_Agent/statuses/113958733008073400,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/danielstucke/statuses/113958717236431465,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/Downes/statuses/113958652800587920,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/Kampourakosk/statuses/113958621278897475,en,en,physical_fatigue;digital_social_fatigue,0.9,0.0,0.0,0.8,0.0
https://mastodon.social/users/ryankage/statuses/113958615271177514,en,en,digital_social_fatigue,0.0,0.0,0.0,0.8,0.0
https://mastodon.social/users/pattimouse/statuses/113956615156178744,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/ypwu/statuses/113956567821906105,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/callesalvador/statuses/113956528024771338,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/dogtrax/statuses/113956527695782551,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/m0n90053/statuses/113956482191859896,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/ShadeSyren/statuses/113954335281108487,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/musicman/statuses/113954327039842823,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/lash0000/statuses/113954243777694127,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/RunRichRun/statuses/113954213016247877,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/mklopez/statuses/113953843061492423,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/mcc/statuses/113953788031477598,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/RonSupportsYou/statuses/113953761741603606,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/flub/statuses/113953729354153549,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/kaliagainstallodds/statuses/113953697119634497,en,en,digital_social_fatigue,0.0,0.0,0.0,0.8,0.0
https://mastodon.social/users/Lexpionage93/statuses/113953674461617640,en,en,mental_cognitive_fatigue;emotional_fatigue,0.0,0.85,0.75,0.0,0.0
https://mastodon.social/users/eshwarnag/statuses/113952407369672564,en,en,digital_social_fatigue,0.0,0.0,0.0,0.9,0.0
https://mastodon.social/users/mhoye/statuses/113952276640553311,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/RoundSparrow/statuses/113952240556250657,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/augieray/statuses/113951919417662596,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/jab01701mid/statuses/113951903134107838,en,en,digital_social_fatigue,0.0,0.0,0.0,0.8,0.0
https://mastodon.social/users/tbluvoter/statuses/113951852946443457,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/rpalov/statuses/113951780526401347,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/dviz/statuses/113951696121658760,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/ballista11/statuses/113951644060836043,en,en,digital_social_fatigue;emotional_fatigue,0.0,0.0,0.5,0.75,0.0
https://mastodon.social/users/jamesthomson/statuses/113951639571027124,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/tropology/statuses/113951635704961247,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://mastodon.social/users/paulogpd/statuses/113951610586318889,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/megafatsuperpig/statuses/113951596833637414,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/hagen/statuses/113951587806118234,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/yagfox/statuses/113951585691847217,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/tropology/statuses/113951562331153254,en,en,digital_social_fatigue,0.0,0.0,0.0,0.85,0.0
https://mastodon.social/users/RoundSparrow/statuses/113951530494067794,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/TheDailyBurble/statuses/113951393776278832,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/jonmunson/statuses/113951384225263058,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/MachineLordZero/statuses/113951376819677641,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/lonelyautomata/statuses/113950094421962600,en,en,emotional_fatigue,0.0,0.0,0.85,0.0,0.0
https://mastodon.social/users/Yog_Krakthulhu/statuses/113950035053686246,en,en,digital_social_fatigue,0.0,0.0,0.0,0.85,0.0
https://mastodon.social/users/Rosencrantz/statuses/113950021441777155,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/TehZee/statuses/113947136516297405,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/mitziszereto/statuses/113947092020415830,en,en,emotional_fatigue,0.0,0.0,0.85,0.0,0.0
https://mastodon.social/users/kaliagainstallodds/statuses/113947006867559787,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/kaliagainstallodds/statuses/113947001198735529,en,en,emotional_fatigue;digital_social_fatigue,0.0,0.0,0.95,0.9,0.0
https://mastodon.social/users/kidroan/statuses/113946975802131603,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/thegivenheart/statuses/113946963782260083,en,en,emotional_fatigue,0.0,0.0,0.9,0.0,0.0
https://mastodon.social/users/audubonballroon/statuses/113946938219959295,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/lyndamerry484/statuses/113946907525322826,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/narfnra/statuses/113946901716980880,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/nathansmithga/statuses/113946854389215292,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/RoundSparrow/statuses/113946852698283966,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/Fishtiks/statuses/113945905108985034,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://mastodon.social/users/MorganSheppard/statuses/113945454787861527,en,en,physical_fatigue,0.7,0.0,0.0,0.0,0.0
https://mastodon.social/users/cdvolbers/statuses/113944331916660390,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/leifgrains/statuses/113943975122597940,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/roldan_belenos/statuses/113943786771575033,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/3psboyd/statuses/113943776145682632,en,en,mental_cognitive_fatigue,0.0,0.7,0.0,0.0,0.0
https://mastodon.social/users/corinnarencreative/statuses/113943571517528170,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/RationalizedInsanity/statuses/113942076956385667,en,en,mental_cognitive_fatigue;physical_fatigue,0.75,0.85,0.0,0.0,0.0
https://mastodon.social/users/doersino/statuses/113942058741626917,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/Craigp/statuses/113941976357750032,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/nevar23/statuses/113941889478447755,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/narfnra/statuses/113941364101328717,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/TheGFTableUK/statuses/113941359949023317,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/brenda_walsh/statuses/113941330558694552,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/forestfern/statuses/113941172804744109,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/EmpyClaw/statuses/113940290958149734,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/AerikArkadian/statuses/113940287129577736,en,en,mental_cognitive_fatigue,0.0,0.85,0.0,0.0,0.0
https://mastodon.social/users/mikaellundin/statuses/113940197096401799,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/bydaveyji/statuses/113939605214137971,en,en,mental_cognitive_fatigue,0.0,0.9,0.0,0.0,0.0
https://mastodon.social/users/PizzaFan89/statuses/113938513796688545,en,en,mental_cognitive_fatigue,0.0,0.75,0.0,0.0,0.0
https://mastodon.social/users/rukenau/statuses/113938463488985183,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/steveyaeger/statuses/113937327621684615,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/LemonadeJoe/statuses/113937156546227352,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://mastodon.social/users/swankybones/statuses/113936871949616496,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/villebooks/statuses/113934711646963748,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/GeePawHill/statuses/113932877732305469,en,en,mental_cognitive_fatigue;digital_social_fatigue,0.0,0.8,0.0,0.7,0.0
https://mastodon.social/users/worthlessbums/statuses/113932850978121908,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/douglasvb/statuses/113932676796234802,en,en,mental_cognitive_fatigue;physical_fatigue,0.75,0.85,0.0,0.0,0.0
https://mastodon.social/users/ErickaSimone/statuses/113932309469770314,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/jiejie/statuses/113932262091086474,en,en,emotional_fatigue;existential_resignation,0.0,0.0,0.85,0.0,0.7
https://mastodon.social/users/timbowmanmedia/statuses/113932189095635416,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/doctorwhom/statuses/113930512370814071,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://mastodon.social/users/ariareyslay/statuses/113930397047627091,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/TheRealPomax/statuses/113930386583733585,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/gairdeachas/statuses/113930380016615001,en,en,digital_social_fatigue,0.0,0.0,0.0,0.8,0.0
https://mastodon.social/users/RetAgg/statuses/113930284793630370,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/aiactivist/statuses/113930146149550013,en,en,digital_social_fatigue,0.0,0.0,0.0,0.9,0.0
https://mastodon.social/users/NotLarry/statuses/113930144313333752,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/andyflisher/statuses/113930054707132697,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/bluerobins58/statuses/113925261412415069,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/timberwraith/statuses/113925223600536671,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/nephariuz/statuses/113925204885878888,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/bAnnoyed/statuses/113925146805126306,en,en,emotional_fatigue,0.0,0.0,0.9,0.0,0.0
https://mastodon.social/users/MatthewTitus88/statuses/113925126821475164,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/frowzy/statuses/113925108793421057,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/callesalvador/statuses/113922045400700164,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/callesalvador/statuses/113922039408325084,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://mastodon.social/users/callesalvador/statuses/113922035158672496,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/urlyman/statuses/113919429372567690,en,en,existential_resignation,0.0,0.0,0.0,0.0,0.95
https://mastodon.social/users/musicman/statuses/113919426219694304,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://mastodon.social/users/samharrelson/statuses/113919319383281662,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/techdriveplay/statuses/113919317259903907,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/andymandias/statuses/113919316423557309,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://mastodon.social/users/TeacherTom/statuses/113919210083383119,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/grimalkina/statuses/113919201091078354,en,en,mental_cognitive_fatigue,0.0,0.9,0.0,0.0,0.0
https://mastodon.social/users/Think_Link/statuses/113918201551593331,en,en,physical_fatigue;mental_cognitive_fatigue,0.9,0.9,0.0,0.0,0.0
https://mastodon.social/users/cutemuzzle/statuses/113918177716106282,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/VictorKing/statuses/113918040609062301,en,en,physical_fatigue;mental_cognitive_fatigue,0.85,0.75,0.0,0.0,0.0
https://mastodon.social/users/saad1inc/statuses/113918034239142645,en,en,mental_cognitive_fatigue;digital_social_fatigue,0.0,0.85,0.0,0.6,0.0
https://mastodon.social/users/invadersil/statuses/113916317931716260,en,en,mental_cognitive_fatigue,0.0,0.6,0.0,0.0,0.0
https://mastodon.social/users/nbhansen/statuses/113916230716276124,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/MrCrow/statuses/113916139243155607,en,en,digital_social_fatigue;emotional_fatigue,0.0,0.0,0.6,0.85,0.0
https://mastodon.social/users/themrzt/statuses/113916049393581017,en,en,physical_fatigue,0.75,0.0,0.0,0.0,0.0
https://mastodon.social/users/donthatedontkill/statuses/113915929448209182,en,en,physical_fatigue;mental_cognitive_fatigue;emotional_fatigue;existential_resignation,0.95,0.9,0.85,0.0,0.75
https://mastodon.social/users/toddalstrom/statuses/113915910873678214,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/batfalcon/statuses/113915135236981825,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/Lazarou/statuses/113914468907718479,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://mastodon.social/users/Snoro/statuses/113911634000788554,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/CrittyCat/statuses/113911608676089320,en,en,physical_fatigue;mental_cognitive_fatigue,0.95,0.9,0.0,0.0,0.0
https://mastodon.social/users/SKleefeld/statuses/113911515085421026,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/openrisk/statuses/113911504367233793,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/bunkergirl/statuses/113911447178045866,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/rootsandcalluses/statuses/113911312579690115,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/authorcfgronroos/statuses/113911269088899656,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/birgir/statuses/113911189437252158,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/ArtisticBarghest/statuses/113911083815928966,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/dwdickens/statuses/113910997799567576,en,en,mental_cognitive_fatigue;emotional_fatigue,0.0,0.85,0.65,0.0,0.0
https://mastodon.social/users/crazyeddie/statuses/113909979634139531,en,en,mental_cognitive_fatigue,0.0,0.85,0.0,0.0,0.0
https://mastodon.social/users/scronide/statuses/113909944685999531,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/between/statuses/113909834103484516,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/200ok/statuses/113909830284993184,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/smote/statuses/113909816106021895,en,en,physical_fatigue;mental_cognitive_fatigue;emotional_fatigue,0.95,0.9,0.85,0.0,0.0
https://mastodon.social/users/Sadsquatch/statuses/113909807069637289,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/DamnedMuddle/statuses/113908103933741184,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://mastodon.social/users/Utah44/statuses/113908103197379985,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/Super_Natural/statuses/113908057936274662,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/anarchyinc/statuses/113908009352198600,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/CdnCurmudgeon/statuses/113907888353777416,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/lord_barham/statuses/113904255618464733,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://mastodon.social/users/narfnra/statuses/113903110849135411,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/stefthepef/statuses/113903109912857864,en,en,physical_fatigue,0.9,0.0,0.0,0.0,0.0
https://mastodon.social/users/loufranco/statuses/113903017857487725,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/presstype/statuses/113902910882569505,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/gregpak/statuses/113902863518057903,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/lawrencemcg/statuses/113902857700724720,en,en,mental_cognitive_fatigue,0.0,0.9,0.0,0.0,0.0
https://mastodon.social/users/narfnra/statuses/113902825485344655,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://mastodon.social/users/Bridgehunters_Chronicles/statuses/113902818981174582,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/fetzert/statuses/113902717189708198,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/andymoose/statuses/113902688514714465,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/AlanDDAuthor/statuses/113902315656211048,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/violenteastcoastcity/statuses/113902315236716547,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/AlanDDAuthor/statuses/113902314816581587,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/Lazarou/statuses/113902276073674100,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/andrewrk/statuses/113902231272828145,en,en,mental_cognitive_fatigue,0.0,0.95,0.0,0.0,0.0
https://mastodon.social/users/somewhatgrim/statuses/113901965402962477,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/wearywulf/statuses/113901920138277413,en,en,emotional_fatigue;mental_cognitive_fatigue,0.0,0.6,0.9,0.0,0.0
https://mastodon.social/users/wearywulf/statuses/113901851537649300,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/MarkPerrenJones/statuses/113901848114934636,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/courtcan/statuses/113901782412218491,en,en,physical_fatigue,0.95,0.0,0.0,0.0,0.0
https://mastodon.social/users/jasperh8g/statuses/113901707841155468,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/LolaBeanTheBunnyQueen/statuses/113901703781323708,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/mckra1g/statuses/113901647076001694,en,en,emotional_fatigue;mental_cognitive_fatigue,0.0,0.75,0.85,0.0,0.0
https://mastodon.social/users/basile3/statuses/113901600437369277,en,en,emotional_fatigue,0.0,0.0,0.8,0.0,0.0
https://mastodon.social/users/stepschwarz/statuses/113901584375216446,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/softmaus/statuses/113901579920633479,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/barretnobelfit/statuses/113901526289686628,en,en,mental_cognitive_fatigue,0.0,0.7,0.0,0.0,0.0
https://mastodon.social/users/destroyboys/statuses/113901525561189819,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/mutter01/statuses/113901502560783808,en,en,digital_social_fatigue,0.0,0.0,0.0,0.7,0.0
https://mastodon.social/users/elaurian/statuses/113898986007076472,en,en,physical_fatigue,0.8,0.0,0.0,0.0,0.0
https://mastodon.social/users/michaelakerls/statuses/113898110898293666,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
https://mastodon.social/users/timberwraith/statuses/113898055629590064,en,en,emotional_fatigue,0.0,0.0,0.95,0.0,0.0
https://mastodon.social/users/jaytorres/statuses/113898030673672440,en,en,emotional_fatigue,0.0,0.0,0.7,0.0,0.0
https://mastodon.social/users/jplebreton/statuses/113896470107359815,en,en,digital_social_fatigue,0.0,0.0,0.0,0.95,0.0
